niveau;wort;artikel;turkce;formen;typ;beispiele;eintrag;quelle
B1;ebenfalls;;aynı şekilde, keza;;Sonstiges;Ich wünsche Ihnen ein schönes Wochenende. – Danke, ebenfalls.;ebenfalls;B1.pdf
B1;ebenso;;aynı şekilde, keza;;Sonstiges;Schöne Feiertage. – Danke, ebenso.;ebenso;B1.pdf
B1;e-card;die;sağlık sigortası kartı;(A) → D;Nomen;Haben Sie Ihre e-card dabei?;die e-card (A) → D:;B1.pdf
B1;Versichertenkarte;die;sigorta kartı, sağlık kartı;;Nomen;Haben Sie Ihre e-card dabei?;die Versichertenkarte;B1.pdf
B1;echt;;gerçek, hakiki;;Sonstiges;1. Ich träume von einem echten Perserteppich. 2. Der Film war echt gut.;echt;B1.pdf
B1;ec-Karte/EC-Karte → A: Bankomat-Karte;die;banka kartı;;Nomen;Bezahlen Sie bar? Sie können auch mit der ec-Karte zahlen.;die ec-Karte/EC-Karte → A: Bankomat-Karte;B1.pdf
B1;Ecke;die;köşe;-n (D, CH) → A: Eck;Nomen;1. Das Regal stellen wir hier in die Ecke. 2. Das bekommen Sie im Kiosk an der Ecke. 3. Wo ist die Apotheke? − Gleich um die Ecke.;die Ecke, -n (D, CH) → A: Eck;B1.pdf
B1;Eck;das;köşe;-en (A) → D, CH: Ecke;Nomen;1. Das Regal stellen wir hier ins Eck. 2. Das bekommen Sie im Kiosk am Eck. 3. Wo ist die Apotheke? − Gleich ums Eck.;das Eck, -en (A) → D, CH: Ecke;B1.pdf
B1;eckig;;köşeli;;Sonstiges;Ich möchte einen eckigen Tisch, keinen runden.;eckig;B1.pdf
B1;egal;;fark etmez, önemli değil;;Sonstiges;1. Es ist mir ganz egal, was die Leute denken. 2. Egal, wie das Wetter ist, ich gehe schwimmen.;egal;B1.pdf
B1;Ehe;die;evlilik;-n;Nomen;Sie hat zwei Kinder aus erster Ehe.;die Ehe, -n;B1.pdf
B1;Ehefrau;die;eş, karı;-en/der Ehemann, ¨-er;Nomen;Wie heißt Ihre Ehefrau mit Vornamen?;die Ehefrau, -en/der Ehemann, ¨-er;B1.pdf
B1;Ehepaar;das;evli çift, karı koca;-e;Nomen;Das Ehepaar unter uns hat zwei Kinder.;das Ehepaar, -e;B1.pdf
B1;eher;;daha çok, ziyade;;Sonstiges;1. Ich stehe meist eher auf als mein Mann. 2. Michael sieht gerne Serien, ich mag eher Krimis.;eher;B1.pdf
B1;ehrlich;;dürüst;;Sonstiges;1. Sie ist ein ehrlicher Mensch. 2. Bitte sei in dieser Sache ehrlich. 3. Die Pause haben wir uns ehrlich verdient.;ehrlich;B1.pdf
B1;Ei;das;yumurta;-er;Nomen;Möchtest du zum Frühstück ein Ei?;das Ei, -er;B1.pdf
B1;eigen-;;kendi, özel;;Sonstiges;1. Fast jedes Kind hat ein eigenes Zimmer. 2. Manche Leute haben keine eigene Meinung.;eigen-;B1.pdf
B1;eigentlich;;aslında;;Sonstiges;1. Wir wollten eigentlich Freunde besuchen, aber dann sind wir doch zu Hause geblieben. 2. Die Sängerin nennt sich Arabella. Aber eigentlich heißt sie Uschi Müller. 3. Was willst du eigentlich von mir?;eigentlich;B1.pdf
B1;sich eignen;;uygun olmak, elverişli olmak;eignet sich, eignete sich, hat sich geeignet;Verb;Dieses Hotel eignet sich besonders für Familien mit Kindern.;sich eignen, eignet sich, eignete sich, hat sich geeignet;B1.pdf
B1;eilen;;acele etmek;eilt, eilte, hat/ist geeilt;Verb;Es eilt sehr. Bitte machen Sie schnell.;eilen, eilt, eilte, hat/ist geeilt;B1.pdf
B1;Eile;die;acele;;Nomen;1. Ich bin sehr in Eile 2. Das hat keine Eile.;die Eile;B1.pdf
B1;eilig;;acele, ivedi;;Sonstiges;Hast du es eilig?;eilig;B1.pdf
B1;ein-;;bir, biri;;Sonstiges;1. Ich nehme ein Bier. Willst du auch eins? 2. Wir haben zu wenig Mitspieler. Wir brauchen noch einen.;ein-;B1.pdf
B1;Einbahnstraße;die;tek yönlü sokak;-n;Nomen;Die Goethestraße ist jetzt eine Einbahnstraße.;die Einbahnstraße, -n;B1.pdf
B1;einbrechen;;içeri girmek, zorla girmek;bricht ein, brach ein, ist eingebrochen;Verb;Jemand ist in unsere Wohnung eingebrochen.;einbrechen, bricht ein, brach ein, ist eingebrochen;B1.pdf
B1;Einbrecher;der;hırsız;die Einbrecherin, -nen;Nomen;- Die Einbrecher haben nichts gestohlen.;der Einbrecher, die Einbrecherin, -nen;B1.pdf
B1;Einbruch;der;hırsızlık, ev soygunu;¨-e;Nomen;In der Urlaubszeit gibt es viele Wohnungseinbrüche.;der Einbruch, ¨-e;B1.pdf
B1;eindeutig;;kesin, açık;;Sonstiges;1. Das Ergebnis ist eindeutig. Du hast gewonnen. 2. Du kannst eindeutig besser kochen als ich.;eindeutig;B1.pdf
B1;Eindruck;der;izlenim;¨-e;Nomen;1. Ich finde die Leute auf der Straße ziemlich unfreundlich. Wie ist dein Eindruck? 2. Ich glaube, ich habe bei dem Vorstellungsgespräch einen guten Eindruck gemacht.;der Eindruck, ¨-e;B1.pdf
B1;einerseits;;bir yandan;;Sonstiges;Einerseits möchte ich die Reise gern machen, andererseits ist sie zu teuer.;einerseits;B1.pdf
B1;einfach;;basit, kolay;;Sonstiges;1. Hin und zurück? – Nein, bitte nur einfach. 2. Ich verstehe das nicht. Kannst du das bitte einfacher sagen? 3. Wir haben am Wochenende einen Ausflug gemacht. Es war einfach toll.;einfach;B1.pdf
B1;Einfahrt;die;giriş yolu;-en;Nomen;1. Da parkt wieder jemand vor unserer Einfahrt. 2. Können Sie nicht lesen: Einfahrt freihalten!;die Einfahrt, -en;B1.pdf
B1;einfallen;;aklına gelmek;fällt ein, fiel ein, ist eingefallen;Verb;Mir ist wieder eingefallen, wie das Buch heißt.;einfallen, fällt ein, fiel ein, ist eingefallen;B1.pdf
B1;Einfall;der;fikir, buluş;¨-e;Nomen;Frag einfach meine Freundin. Sie hat immer gute Einfälle.;der Einfall, ¨-e;B1.pdf
B1;Einfluss;der;etki;¨-e;Nomen;Das Wetter hat Einfluss auf die Gesundheit der Menschen.;der Einfluss, ¨-e;B1.pdf
B1;beeinflussen;;etkilemek;beeinflusst, beeinflusste, hat beeinflusst;Verb;Dieses Ereignis hat die Wahlen beeinflusst.;beeinflussen, beeinflusst, beeinflusste, hat beeinflusst;B1.pdf
B1;einfügen;;eklemek, yapıştırmak;fügt ein, fügte ein, hat eingefügt;Verb;Markieren Sie zuerst die Zeilen, dann „kopieren“ drücken und dann einfügen.;einfügen, fügt ein, fügte ein, hat eingefügt;B1.pdf
B1;einführen;;ithal etmek, uygulamaya koymak;führt ein, führte ein, hat eingeführt;Verb;1. Dürfen wir diese Ware ins Land einführen? 2. Wir haben letztes Jahr ein neues System eingeführt.;einführen, führt ein, führte ein, hat eingeführt;B1.pdf
B1;Einführung;die;giriş, tanıtım;-en;Nomen;Leider habe ich die Einführung des Kurses verpasst.;die Einführung, -en;B1.pdf
B1;Eingang;der;giriş;¨-e;Nomen;1. Das Gebäude hat zwei Eingänge. 2. Der Eingang ist um die Ecke.;der Eingang, ¨-e;B1.pdf
B1;einheitlich;;tek tip, standart;;Sonstiges;Die Schüler dieser Schule tragen einheitliche Kleidung.;einheitlich;B1.pdf
B1;einig-;;bazı, birkaç;;Sonstiges;1. In diesem Bericht sind einige Fehler. 2. Das wird noch einige Zeit dauern. 3. Einige Leute sind für das Gesetz, aber viele sind auch dagegen.;einig-;B1.pdf
B1;sich einigen;;anlaşmak, uzlaşmak;einigt sich, einigte sich, hat sich geeinigt;Verb;Jeder hat einen anderen Vorschlag. Wir können uns leider nicht einigen.;sich einigen, einigt sich, einigte sich, hat sich geeinigt;B1.pdf
B1;einkaufen;;alışveriş yapmak;kauft ein, kaufte ein, hat eingekauft;Verb;Wir gehen einmal pro Woche einkaufen.;einkaufen, kauft ein, kaufte ein, hat eingekauft;B1.pdf
B1;Einkauf;der;alışveriş;¨-e;Nomen;1. Achten Sie beim Einkauf auf Sonderangebote. 2. Ich habe alle Einkäufe erledigt. Jetzt können wir einen Kaffee trinken.;der Einkauf, ¨-e;B1.pdf
B1;Einkommen;das;gelir;-;Nomen;Bei einem höheren Einkommen muss man mehr Steuern zahlen.;das Einkommen, -;B1.pdf
B1;einladen;;davet etmek;lädt ein, lud ein, hat eingeladen;Verb;Darf ich Sie zum Essen einladen?;einladen, lädt ein, lud ein, hat eingeladen;B1.pdf
B1;Einladung;die;davet, davetiye;-en;Nomen;Danke für die Einladung.;die Einladung, -en;B1.pdf
B1;einmal;;bir kere, bir defa;;Sonstiges;1. Ich habe diese Oper leider nur einmal gesehen. 2. Bitte rufen Sie morgen noch einmal an. 3. Auf einmal ging das Licht aus. 4. Ich kann nicht alles auf einmal machen. 5. Sehen wir uns (ein)mal wieder? 6. Vor Jahren habe ich (ein)mal in Wien gewohnt. 7. Komm doch bitte (ein)mal her und hilf mir.;einmal;B1.pdf
B1;einnehmen;;almak, kullanmak;nimmt ein, nahm ein, hat eingenommen;Verb;Wie muss ich die Tropfen einnehmen?;einnehmen, nimmt ein, nahm ein, hat eingenommen;B1.pdf
B1;Einnahme;die;gelir, kazanç;-n;Nomen;Unser Geschäft läuft gut. Unsere Einnahmen waren in diesem Monat höher als im letzten.;die Einnahme, -n;B1.pdf
B1;einpacken;;paketlemek, sarmak;packt ein, packte ein, hat eingepackt;Verb;1. Hast du Handtücher eingepackt? 2. Soll ich Ihnen das als Geschenk einpacken?;einpacken, packt ein, packte ein, hat eingepackt;B1.pdf
B1;einrichten;;döşemek, kurmak;richtet ein, richtete ein, hat eingerichtet;Verb;1. Ich habe meine Wohnung selbst eingerichtet. 2. Wenn Sie Fragen haben, rufen Sie uns an. Wir haben eine extra Telefon-nummer eingerichtet.;einrichten, richtet ein, richtete ein, hat eingerichtet;B1.pdf
B1;Einrichtung;die;döşeme, iç dizayn;-en;Nomen;Deine Wohnung ist sehr gemütlich, die Einrichtung gefällt mir sehr gut.;die Einrichtung, -en;B1.pdf
B1;einsam;;yalnız;;Sonstiges;Ohne meine Familie fühle ich mich ein bisschen einsam.;einsam;B1.pdf
B1;einschalten;;açmak;schaltet ein, schaltete ein, hat eingeschaltet;Verb;Können Sie bitte die Heizung einschalten?;einschalten, schaltet ein, schaltete ein, hat eingeschaltet;B1.pdf
B1;einschließlich;;dahil;;Sonstiges;Alles zusammen kostet 200 Euro einschließlich Fahrtkosten.;einschließlich;B1.pdf
B1;Einschreiben;das;taahhütlü mektup;-;Nomen;Ich habe den Brief als Einschreiben geschickt.;das Einschreiben, -;B1.pdf
B1;einsetzen;;görevlendirmek, kullanmak, çaba göstermek;setzt ein, setzte ein, hat eingesetzt;Verb;1. Ich glaube, wir müssen jemanden einsetzen, der sich um die Organisation kümmert. 2. Peter hat sich dafür eingesetzt, dass ich den Job bekomme.;einsetzen, setzt ein, setzte ein, hat eingesetzt;B1.pdf
B1;einsteigen;;binmek;steigt ein, stieg ein, ist eingestiegen;Verb;1. Ab 20 Uhr vorne beim Fahrer einsteigen. 2. Steig ein. Wir wollen losfahren.;einsteigen, steigt ein, stieg ein, ist eingestiegen;B1.pdf
B1;einstellen;;işe almak, ayarlamak;stellt ein, stellte ein, hat eingestellt;Verb;1. Die Firma wird in diesem Jahr drei neue Leute einstellen. 2. Das Gerät ist nicht richtig eingestellt.;einstellen, stellt ein, stellte ein, hat eingestellt;B1.pdf
B1;eintragen;;kaydetmek, yazmak;trägt ein, trug ein, hat eingetragen;Verb;Tragen Sie sich bitte in die Liste ein.;eintragen, trägt ein, trug ein, hat eingetragen;B1.pdf
B1;eintreten;;katılmak, üye olmak;tritt ein, trat ein, ist eingetreten;Verb;Letztes Jahr bin ich in einen Sportverein eingetreten.;eintreten, tritt ein, trat ein, ist eingetreten;B1.pdf
B1;Eintritt;der;giriş, giriş ücreti;;Nomen;1. Kinder über 10 Jahre zahlen den vollen Eintritt. 2. Der Eintritt ist frei.;der Eintritt;B1.pdf
B1;einverstanden;;anlaştık, hemfikir;;Sonstiges;1. Als Termin schlage ich den 3. Mai vor. – Gut, einverstanden! 2. Bist du einverstanden, wenn wir bald nach Hause gehen?;einverstanden;B1.pdf
B1;Einwohner;der;sakin, nüfus;-;Nomen;Berlin hat über drei Millionen Einwohner.;der Einwohner, -;B1.pdf
B1;Einwohnerin;die;sakin;-nen;Nomen;Berlin hat über drei Millionen Einwohner.;die Einwohnerin, -nen;B1.pdf
B1;einzahlen;;para yatırmak;zahlt ein, zahlte ein, hat eingezahlt;Verb;Ich habe gestern Geld auf mein Bankkonto eingezahlt.;einzahlen, zahlt ein, zahlte ein, hat eingezahlt;B1.pdf
B1;Einzahlung;die;para yatırma;-en;Nomen;Sie sollten die Einzahlung pünktlich machen.;die Einzahlung, -en;B1.pdf
B1;einzeln;;tek tek, ayrı ayrı;;Sonstiges;1. Dieses Mineralwasser gibt es nur als Sechserpack, nicht einzeln. 2. Die Schüler mussten einzeln zum Schularzt kommen.;einzeln;B1.pdf
B1;Einzel-;;tekli, tek kişilik;;Sonstiges;z. B. Einzelkind, Einzelzimmer;Einzel-;B1.pdf
B1;Einzelheit;die;ayrıntı, detay;-en;Nomen;Du musst mir das in allen Einzelheiten erzählen.;die Einzelheit, -en;B1.pdf
B1;einzig-;;tek, yegâne;;Sonstiges;1. Wir waren die einzigen Gäste. 2. Das war das einzige Mal, dass ich ihn gesehen habe.;einzig-;B1.pdf
B1;einziehen;;taşınmak, içeri girmek;zieht ein, zog ein, ist eingezogen;Verb;Die Wohnung ist fertig. Wir können nächste Woche einziehen. 1. Im Winter gibt es Eis und Schnee. 2. Bitte eine Cola ohne Eis.;einziehen, zieht ein, zog ein, ist eingezogen;B1.pdf
B1;Eis;das;dondurma;;Nomen;Die Wohnung ist fertig. Wir können nächste Woche einziehen. 1. Im Winter gibt es Eis und Schnee. 2. Bitte eine Cola ohne Eis.;das Eis;B1.pdf
B1;Eis (D;das;dondurma, buz;A) → CH: Glace/Glacé;Nomen;Zum Nachtisch gibt es Schokoladeneis.;das Eis (D, A) → CH: Glace/Glacé;B1.pdf
B1;Eisenbahn;die;demiryolu, tren;-en;Nomen;Die Kinder wünschen sich eine elektrische Eisenbahn.;die Eisenbahn, -en;B1.pdf
B1;elegant;;şık;;Sonstiges;Ich finde dein Kleid sehr elegant.;elegant;B1.pdf
B1;elektrisch;;elektrikli;;Sonstiges;Wir kochen nicht mit Gas, sondern elektrisch.;elektrisch;B1.pdf
B1;Elektro-;;elektrik;;Sonstiges;z.B. Elektrogeschäft, Elektroingenieur, Elektroherd;Elektro-;B1.pdf
B1;elektronisch;;elektronik;;Sonstiges;Wir sollten die Daten elektronisch bearbeiten, sonst dauert es zu lange.;elektronisch;B1.pdf
B1;Eltern;die;ebeveynler, anne baba;(Pl.);Nomen;Ich wohne noch bei meinen Eltern.;die Eltern (Pl.);B1.pdf
B1;empfangen;;almak, karşılamak;empfängt, empfing, hat empfangen;Verb;1. Wir können mit unserem Fernseher über 30 Programme empfangen. 2. Die Gäste wurden sehr herzlich empfangen.;empfangen, empfängt, empfing, hat empfangen;B1.pdf
B1;Empfang;der;alım, çekim, resepsiyon;¨-e;Nomen;1. Bitte den Empfang bestätigen! 2. Ich bin mit dem Fernseher nicht zufrieden. Der Empfang ist sehr schlecht. 3. Zur Firmeneröffnung bitten wir zu einem kleinen Empfang.;der Empfang, ¨-e;B1.pdf
B1;Empfänger;der;alıcı;;Nomen;- Es fehlt die genaue Adresse des Empfängers.;der Empfänger,;B1.pdf
B1;empfehlen;;tavsiye etmek, önermek;empfiehlt, empfahl, hat empfohlen;Verb;Was können Sie mir denn empfehlen?;empfehlen, empfiehlt, empfahl, hat empfohlen;B1.pdf
B1;Empfehlung;die;tavsiye, öneri;-en;Nomen;Ich rufe auf Empfehlung von Herrn Weber an.;die Empfehlung, -en;B1.pdf
B1;enden;;bitmek, sona ermek;endet, endete, hat geendet;Verb;1. Die Straße endet hier. 2. Das Arbeitsverhältnis endet im Mai.;enden, endet, endete, hat geendet;B1.pdf
B1;Ende;das;son;;Nomen;1. Ich wohne am Ende der Straße. 2. Die nächste Prüfung findet Ende August statt. 3. Rinaldo ist Ende fünfzig. 4. Am Dienstag gehen die Ferien zu Ende.;das Ende;B1.pdf
B1;endgültig;;kesin, nihai;;Sonstiges;1. Damit ist das Problem endgültig gelöst. 2. Der endgültige Termin steht noch nicht fest. 3. Das Ergebnis ist noch nicht endgültig.;endgültig;B1.pdf
B1;endlich;;sonunda, nihayet;;Sonstiges;1. Endlich haben wir eine schöne Wohnung gefunden. 2. Haben Sie sich nun endlich entschieden?;endlich;B1.pdf
B1;Energie;die;enerji;-n;Nomen;1. Wir müssen Energie sparen. 2. Abends habe ich keine Energie mehr, um Sport zu machen.;die Energie, -n;B1.pdf
B1;eng;;dar;;Sonstiges;1. Die Jacke ist mir zu eng. 2. Wir arbeiten mit dieser Firma eng zusammen.;eng;B1.pdf
B1;Enkel;der;torun;-;Nomen;Alle meine Enkel gehen schon zur Schule.;der Enkel, -;B1.pdf
B1;Enkelin;die;torun;-nen;Nomen;Alle meine Enkel gehen schon zur Schule.;die Enkelin, -nen;B1.pdf
B1;entdecken;;keşfetmek, fark etmek;entdeckt, entdeckte, hat entdeckt;Verb;Ich habe in deinem Brief noch ein paar Fehler entdeckt.;entdecken, entdeckt, entdeckte, hat entdeckt;B1.pdf
B1;entfernen;;uzaklaştırmak, kaldırmak;entfernt, entfernte, hat entfernt;Verb;1. Der Müll muss dringend entfernt werden. 2. Das Hotel liegt etwa 100 m vom Strand entfernt.;entfernen, entfernt, entfernte, hat entfernt;B1.pdf
B1;Entfernung;die;mesafe, uzaklık;-en;Nomen;Aus dieser Entfernung ist das nicht zu erkennen.;die Entfernung, -en;B1.pdf
B1;entgegenkommen;;karşılamak, kolaylık göstermek;;Sonstiges;1. Auf dem Weg nach Hause ist mir mein Nachbar entgegengekommen. 2. Können Sie mir mit dem Preis entgegenkommen?;entgegenkommen;B1.pdf
B1;enthalten;;içermek;enthält, enthielt, hat enthalten;Verb;1. Diese Schokolade enthält nur sehr wenig Zucker. 2. Ist die Änderung im Preis enthalten?;enthalten, enthält, enthielt, hat enthalten;B1.pdf
B1;entlang;;boyunca;;Sonstiges;Gehen Sie diese Straße entlang. Dann kommen Sie direkt zum Bahnhof.;entlang;B1.pdf
B1;entlassen;;taburcu etmek, işten çıkarmak;entlässt, entließ, hat entlassen;Verb;1. Die Operation ist gut gelaufen. Wir können Sie nächste Woche aus dem Krankenhaus entlassen. 2. Die Firma hat viele Mitarbeiter entlassen.;entlassen, entlässt, entließ, hat entlassen;B1.pdf
B1;Entlassung;die;işten çıkarma;-en;Nomen;Seine Entlassung aus der Firma kam überraschend.;die Entlassung, -en;B1.pdf
B1;entscheiden;;karar vermek;entscheidet, entschied, hat entschieden;Verb;1. Das kann ich nicht allein entscheiden, da muss ich erst fragen. 2. Für welchen Anzug haben Sie sich entschieden?;entscheiden, entscheidet, entschied, hat entschieden;B1.pdf
B1;Entscheidung;die;karar;-en;Nomen;Diese wichtige Entscheidung möchte ich zuerst mit meinem Mann besprechen.;die Entscheidung, -en;B1.pdf
B1;unentschieden;;berabere, kararsız;;Sonstiges;1. Es steht unentschieden zwischen den beiden Mannschaften. 2. Ich bin noch immer unentschieden, was ich morgen tun soll.;unentschieden;B1.pdf
B1;sich entschließen;;karar vermek;entschließt sich, entschloss sich, hat sich entschlossen;Verb;Mein Nachbar hat sich nun doch entschlossen, sein Auto zu verkaufen.;sich entschließen, entschließt sich, entschloss sich, hat sich entschlossen;B1.pdf
B1;entschlossen;;kararlı;;Sonstiges;Ich bin fest entschlossen, diese Ausbildung fertigzumachen.;entschlossen;B1.pdf
B1;entschuldigen;;özür dilemek, affetmek;entschuldigt, entschuldigte, hat entschuldigt;Verb;1. Entschuldigen Sie bitte, dass ich Sie störe. Aber es gibt ein Problem. 2. Herr Meier lässt sich entschuldigen, er ist stark erkältet.;entschuldigen, entschuldigt, entschuldigte, hat entschuldigt;B1.pdf
B1;Entschuldigung;die;özür, mazeret;-en;Nomen;Oh, Entschuldigung! – Macht nichts. Kein Problem.;die Entschuldigung, -en;B1.pdf
B1;entsorgen;;elden çıkarmak, imha etmek;entsorgt, entsorgte, hat entsorgt;Verb;Wie kann ich meine alte Kaffeemaschine entsorgen?;entsorgen, entsorgt, entsorgte, hat entsorgt;B1.pdf
B1;entspannend;;rahatlatıcı;;Sonstiges;Der Urlaub war sehr entspannend.;entspannend;B1.pdf
B1;entstehen;;oluşmak, ortaya çıkmak;entsteht, entstand, ist entstanden;Verb;1. Hier entsteht ein neues Einkaufszentrum. 2. Andere Kosten entstehen nicht.;entstehen, entsteht, entstand, ist entstanden;B1.pdf
B1;enttäuschen;;hayal kırıklığına uğratmak;enttäuscht, enttäuschte, hat enttäuscht;Verb;1. Leider hat mich sein Verhalten enttäuscht. 2. Wir waren von dem Konzert sehr enttäuscht. 3. Das Ergebnis war enttäuschend.;enttäuschen, enttäuscht, enttäuschte, hat enttäuscht;B1.pdf
B1;Enttäuschung;die;hayal kırıklığı;-en;Nomen;Das Endspiel war eine große Enttäuschung.;die Enttäuschung, -en;B1.pdf
B1;entweder ... oder;;ya ... ya da;;Sonstiges;Nur einer kann gewinnen, entweder du oder ich.;entweder ... oder;B1.pdf
B1;entwickeln;;geliştirmek;entwickelt, entwickelte, hat entwickelt;Verb;1. Unser Sohn entwickelt sich gut in der Schule. 2. Die Firma hat ein neues Produkt entwickelt.;entwickeln, entwickelt, entwickelte, hat entwickelt;B1.pdf
B1;Entwicklung;die;gelişim, gelişme;-en;Nomen;Genug Schlaf ist wichtig für die Entwicklung Ihres Kindes.;die Entwicklung, -en;B1.pdf
B1;Erde;die;toprak, dünya;;Nomen;1. Die Pflanzen brauchen neue Erde. 2. Mein Sohn hat das Glas auf die Erde fallen lassen.;die Erde;B1.pdf
B1;Erdapfel;der;patates;¨- (A) → Kartoffel;Nomen;3. An der Konferenz nehmen Vertreter aus fast allen Ländern der Erde teil. Kann ich bitte noch Erdäpfel bekommen?;der Erdapfel, ¨- (A) → Kartoffel;B1.pdf
B1;Erdgeschoss/ Ergeschoß;das;zemin kat;-e;Nomen;Unsere Wohnung befindet sich im Erdgeschoss.;das Erdgeschoss/ Ergeschoß, -e;B1.pdf
B1;Ereignis;das;olay;-se;Nomen;1. Alle Zeitungen haben über diese Ereignisse berichtet. 2. Das Konzert war ein großes Ereignis.;das Ereignis, -se;B1.pdf
B1;sich ereignen;;meydana gelmek, olmak;ereignet sich, ereignete sich, hat sich ereignet;Verb;Der Unfall ereignete sich am frühen Morgen.;sich ereignen, ereignet sich, ereignete sich, hat sich ereignet;B1.pdf
B1;erfahren;;öğrenmek;erfährt, erfuhr, hat erfahren;Verb;Wann erfahren wir das Ergebnis der Prüfung?;erfahren, erfährt, erfuhr, hat erfahren;B1.pdf
B1;Erfahrung;die;deneyim, tecrübe;-en;Nomen;1. Ich habe zehn Jahre Erfahrung in diesem Beruf. 2. Mit diesem Gerät haben wir gute Erfahrungen gemacht.;die Erfahrung, -en;B1.pdf
B1;erfinden;;icat etmek;erfindet, erfand, hat erfunden;Verb;Das Rad wurde vor ca. 6000 Jahren erfunden.;erfinden, erfindet, erfand, hat erfunden;B1.pdf
B1;Erfindung;die;icat, buluş;-en;Nomen;Die Erfindung des Buchdrucks war sehr wichtig für die Menschen.;die Erfindung, -en;B1.pdf
B1;Erfolg;der;başarı;-e;Nomen;1. Der Film war ein großer Erfolg. 2. Ich wünsche Ihnen viel Erfolg bei der Prüfung.;der Erfolg, -e;B1.pdf
B1;erfolgreich;;başarılı;;Sonstiges;Mein Großvater war ein erfolgreicher Geschäftsmann.;erfolgreich;B1.pdf
B1;erforderlich;;gerekli;;Sonstiges;1. Hier ist die Liste der erforderlichen Zutaten für den Kuchen. 2. Es ist erforderlich, dass man den Pass persönlich abholt.;erforderlich;B1.pdf
B1;erfordern;;gerektirmek;erfordert, erforderte, hat erfordert;Verb;Dieser Job erfordert viel Kraft.;erfordern, erfordert, erforderte, hat erfordert;B1.pdf
B1;erfüllen;;yerine getirmek;erfüllt, erfüllte, hat erfüllt;Verb;1. Sie müssen den Vertrag in allen Punkten erfüllen. 2. Wir erfüllen Ihnen jeden Wunsch.;erfüllen, erfüllt, erfüllte, hat erfüllt;B1.pdf
B1;ergänzen;;tamamlamak;ergänzt, ergänzte, hat ergänzt;Verb;Ergänzen Sie bitte die fehlenden Angaben.;ergänzen, ergänzt, ergänzte, hat ergänzt;B1.pdf
B1;Ergebnis;das;sonuç;-se;Nomen;Ein so gutes Ergebnis hat uns alle überrascht.;das Ergebnis, -se;B1.pdf
B1;erhalten;;almak, elde etmek;erhält, erhielt, hat erhalten;Verb;Ihr Schreiben vom 3. Januar haben wir erhalten.;erhalten, erhält, erhielt, hat erhalten;B1.pdf
B1;erhöhen;;artırmak, yükseltmek;erhöht, erhöhte, hat erhöht;Verb;1. Die Regierung wird sicher bald wieder die Steuern erhöhen.;erhöhen, erhöht, erhöhte, hat erhöht;B1.pdf
B1;Erhöhung;die;artış, zam;-en;Nomen;2. Die Zahl der Unfälle hat sich stark erhöht. Wir streiken für eine Lohnerhöhung.;die Erhöhung, -en;B1.pdf
B1;sich erholen;;dinlenmek, iyileşmek;erholt sich, erholte sich, hat sich erholt;Verb;1. Im Urlaub habe ich mich sehr gut erholt. 2. Er hat sich nach dem Unfall sehr schnell wieder erholt.;sich erholen, erholt sich, erholte sich, hat sich erholt;B1.pdf
B1;Erholung;die;dinlenme;-en;Nomen;Ich habe zu viel gearbeitet. Jetzt brauche ich etwas Erholung.;die Erholung, -en;B1.pdf
B1;erinnern;;hatırlatmak, hatırlamak;erinnert, erinnerte, hat erinnert;Verb;1. Bitte, erinnern Sie mich noch einmal an den Termin 2. Ich erinnere mich noch genau an Francescos Vater.;erinnern, erinnert, erinnerte, hat erinnert;B1.pdf
B1;Erinnerung;die;anı, hatıra;-en;Nomen;An diese Zeit habe ich viele schöne Erinnerungen.;die Erinnerung, -en;B1.pdf
B1;sich erkälten;;soğuk algınlığına yakalanmak, üşütmek;erkältet sich, erkältete sich, hat sich erkältet;Verb;Der Junge hat sich beim Baden erkältet.;sich erkälten, erkältet sich, erkältete sich, hat sich erkältet;B1.pdf
B1;erkältet;;nezleli, soğuk algınlığı olan;;Sonstiges;Ich bin stark erkältet.;erkältet;B1.pdf
B1;Erkältung;die;soğuk algınlığı, nezle;-en;Nomen;Du hast eine schlimme Erkältung!;die Erkältung, -en;B1.pdf
B1;erkennen;;tanımak, fark etmek, anlamak;erkennt, erkannte, hat erkannt;Verb;1. Ich habe Roberto gleich an seiner Stimme erkannt. 2. Auf dem Foto kann man kaum etwas erkennen. 3. Ich habe erkannt, dass es ein Fehler war, den Kurs nicht fertigzumachen.;erkennen, erkennt, erkannte, hat erkannt;B1.pdf
B1;erklären;;açıklamak;erklärt, erklärte, hat erklärt;Verb;1. Kannst du mir erklären, wie man diesen Apparat bedient? 2. Ich kann mir nicht erklären, wie der Brief verschwinden konnte.;erklären, erklärt, erklärte, hat erklärt;B1.pdf
B1;Erklärung;die;açıklama, beyanname;-en;Nomen;1. Hast du schon die Steuererklärung gemacht? 2. Die Erklärung der Lehrerin ist besser als die Erklärung im Buch.;die Erklärung, -en;B1.pdf
B1;sich erkundigen;;bilgi almak, sormak;erkundigt sich, erkundigte sich, hat sich erkundigt;Verb;1. Hast du dich schon nach einem Zug erkundigt? 2. Ich möchte mich erkundigen, wie es Ihnen geht.;sich erkundigen, erkundigt sich, erkundigte sich, hat sich erkundigt;B1.pdf
