niveau,wort,artikel,turkce,formen,typ,beispiele,eintrag,quelle
A2,fragen,,sormak,"fragt, hat gefragt",Verb,"Er fragt, wann er kommen kann. Ich möchte Sie etwas fragen.","fragen, fragt, hat gefragt",A2.pdf
A2,Frau,die,"kadın, bayan",-en,Nomen,"Das ist Frau Becker. Guten Tag, Frau Schmitt! Hier arbeiten mehr Frauen als Männer.","die Frau, -en",A2.pdf
A2,frei,,"boş, serbest",,Sonstiges,"Entschuldigung, ist dieser Platz noch frei? Morgen haben wir frei. Eintritt frei.",frei,A2.pdf
A2,freiwillig,,"gönüllü olarak, isteyerek",,Sonstiges,Manchmal bleibe ich freiwillig länger im Büro.,freiwillig,A2.pdf
A2,Freizeit,die,"boş zaman, serbest zaman",(Sg.),Nomen,In meiner Freizeit spiele ich oft Fußball.,die Freizeit (Sg.),A2.pdf
A2,fremd,,yabancı,,Sonstiges,Das weiß ich nicht; ich bin fremd hier. Ich reise gern in fremde Länder.,fremd,A2.pdf
A2,freuen,,"sevinmek, memnun olmak",(sich),Sonstiges,Zum Geburtstag habe ich ein interessantes Buch bekommen. Ich freue mich sehr über das Geschenk.,"freuen (sich),",A2.pdf
A2,freut,,sevinmek,hat gefreut,Verb,"Die Kinder freuen sich schon auf die Ferien. Ich freue mich, weil ich heute mit meinen Freunden Fußball spiele. Es/Das freut mich!","freut, hat gefreut",A2.pdf
A2,Freund,der,"arkadaş, erkek arkadaş","-e, die Freundin, -nen",Nomen,Das ist ein Freund von mir. Das ist meine Freundin Susanne.,"der Freund, -e, die Freundin, -nen",A2.pdf
A2,freundlich,,"arkadaş canlısı, güler yüzlü",,Sonstiges,Er ist immer sehr freundlich zu mir. Mit freundlichen Grüßen,freundlich,A2.pdf
A2,frisch,,taze,,Sonstiges,Das Brot ist noch ganz frisch. Ich habe es gerade gekauft.,frisch,A2.pdf
A2,froh,,"mutlu, sevinçli",,Sonstiges,"Ich bin froh, dass du kommen kannst. Frohes Fest!",froh,A2.pdf
A2,früh,,erken,,Sonstiges,Geht es auch später? Sechs Uhr ist mir zu früh. Ich muss morgen sehr früh aufstehen.,früh,A2.pdf
A2,früher,,"eskiden, önceleri",,Sonstiges,Früher habe ich in Berlin gewohnt. Wir nehmen den früheren Zug.,früher,A2.pdf
A2,Frühstück,das,kahvaltı,(Sg.),Nomen,Möchtest du ein Ei zum Frühstück?,das Frühstück (Sg.),A2.pdf
A2,frühstücken,,kahvaltı yapmak,"frühstückt, hat gefrühstückt",Verb,Ich frühstücke immer um 9:00 Uhr.,"frühstücken, frühstückt, hat gefrühstückt",A2.pdf
A2,fühlen (sich),,"hissetmek, kendini hissetmek","fühlt, hat gefühlt",Verb,Wie fühlen Sie sich? Ich fühle mich heute nicht gut.,"fühlen (sich), fühlt, hat gefühlt",A2.pdf
A2,Führerschein,der,ehliyet,-e,Nomen,Hast du den Führerschein? Sie hat die Führerscheinprüfung bestanden.,"der Führerschein, -e",A2.pdf
A2,Führung,die,"rehberli tur, gezi",-en,Nomen,Die nächste Führung beginnt um 15 Uhr.,"die Führung, -en",A2.pdf
A2,Fundsachen,die,kayıp eşyalar,(Pl.),Nomen,Haben Sie meinen Schirm gefunden? - Sie können dort bei den Fundsachen schauen.,die Fundsachen (Pl.),A2.pdf
A2,für,,için,,Sonstiges,Das Paket ist für Sie. Das ist der Schlüssel für die Haustür. Gibt es hier einen Sportverein für Jugendliche?,für,A2.pdf
A2,furchtbar,,"korkunç, berbat",,Sonstiges,Er hat furchtbare Schmerzen. Die Hose sieht ja furchtbar aus. So kannst du nicht zur Arbeit gehen!,furchtbar,A2.pdf
A2,Fuß,der,ayak,¨-e,Nomen,Der linke Fuß tut mir weh. Gehen Sie zu Fuß zur Arbeit?,"der Fuß, ¨-e",A2.pdf
A2,Fußball,der,futbol,¨-e,Nomen,Spielt ihr gern Fußball?,"der Fußball, ¨-e",A2.pdf
A2,Gabel,die,çatal,-n,Nomen,Kann ich bitte eine Gabel haben?,"die Gabel, -n",A2.pdf
A2,ganz,,"tam, bütün, sağlam",,Sonstiges,"Oh nein! Was ist passiert? Ist deine Brille jetzt kaputt? - Nein, zum Glück ist sie noch ganz! Morgen haben wir den ganzen Tag Schule. Ich bin ganz sicher, dass dein Termin am Montag ist. Ich finde Lara ganz nett. Oh, ich habe meinen Zahnarzttermin ganz vergessen.",ganz,A2.pdf
A2,Garage,die,garaj,-n,Nomen,Hier ist eine Garage für dein Auto.,"die Garage, -n",A2.pdf
A2,Garten,der,bahçe,¨,Nomen,Wir haben leider keinen Garten.,"der Garten, ¨",A2.pdf
A2,Gast,der,"misafir, konuk",¨-e,Nomen,Heute Abend haben wir Gäste.,"der Gast, ¨-e",A2.pdf
A2,geben,,"vermek, bulunmak","gibt, hat gegeben",Verb,Kannst du mir mal deinen Stift geben? Es gibt keine Karten mehr für das Konzert.,"geben, gibt, hat gegeben",A2.pdf
A2,geboren,,doğmuş,,Sonstiges,Ich bin in Zagreb geboren. Wann und wo sind Sie geboren?,geboren,A2.pdf
A2,Geburts- (jahr,,doğum-,"ort, tag), (-e, -e, -e)",Verb,"Das Geburtsjahr Ihres Sohnes, bitte? Bitte tragen Sie Ihren Geburtsort noch ein. Herzlichen Glückwunsch zum Geburtstag!","Geburts- (jahr, ort, tag), (-e, -e, -e)",A2.pdf
A2,geehrt-,,sayın,,Sonstiges,"Sehr geehrte Damen und Herren,",geehrt-,A2.pdf
A2,gefährlich,,tehlikeli,,Sonstiges,Du darfst nicht bei Rot über die Straße gehen. Das ist gefährlich.,gefährlich,A2.pdf
A2,gefallen,,"hoşuna gitmek, beğenilmek","gefällt, hat gefallen",Verb,Das Bild gefällt mir. Wie gefällt es Ihnen in Berlin?,"gefallen, gefällt, hat gefallen",A2.pdf
A2,gegen,,karşı,,Sonstiges,Fahr nicht gegen den Baum! Ich bin gegen diesen Vorschlag. Wer spielt gegen wen? - Bayern gegen Dortmund. Haben Sie etwas gegen Grippe?,gegen,A2.pdf
A2,Gegenteil,das,"zıt anlam, karşıt",-e,Nomen,Das Gegenteil von „klein“ ist „groß“.,"das Gegenteil , -e",A2.pdf
A2,gegenüber,,"karşısında, karşı",,Sonstiges,Die Post ist gegenüber vom Bahnhof. Die Hausnummer 84 ist gleich gegenüber.,gegenüber,A2.pdf
A2,Gehalt,das,maaş,¨-er,Nomen,Sie ist mit ihrem Gehalt zufrieden.,"das Gehalt, ¨-er",A2.pdf
A2,gehen,,gitmek,"geht, ist gegangen",Verb,"Ich weiß nicht, wie das geht. Wie geht‘s? - Es geht. Ich muss jetzt leider gehen. Ich muss zum Arzt gehen. Das geht (doch) nicht! Nimmst du die Straßenbahn? - Nein, ich gehe lieber zu Fuß.","gehen, geht, ist gegangen",A2.pdf
A2,gehören,,ait olmak,"gehört, hat gehört",Verb,Gehört der Stift dir?,"gehören, gehört, hat gehört",A2.pdf
A2,Geld,das,para,(Sg.),Nomen,Hast du noch Geld? Kannst du mir ein bisschen Geld leihen?,das Geld (Sg.),A2.pdf
A2,Geldbörse,die,cüzdan,-n,Nomen,Sie hat ihre Geldbörse verloren.,"die Geldbörse, -n",A2.pdf
A2,Gemüse,das,sebze,(Sg.),Nomen,Wir kaufen das Gemüse immer auf dem Markt. Tomaten sind mein Lieblingsgemüse.,das Gemüse (Sg.),A2.pdf
A2,genau,,"tam olarak, kesinlikle, doğru",,Sonstiges,"Sind Sie sicher, dass die Prüfung am 15. Juni ist? - Ja, das weiß ich genau. Die Uhr geht genau. Es ist genau acht Uhr.",genau,A2.pdf
A2,genug,,"yeterli, yeterince",,Sonstiges,Es ist noch genug Pizza da. Möchtest du noch ein Stück? Ich verdiene nicht genug.,genug,A2.pdf
A2,Gepäck,das,bagaj,(Sg.),Nomen,Wollen Sie Ihr Gepäck mitnehmen? Sie können Ihr Gepäck auch im Hotel lassen.,das Gepäck (Sg.),A2.pdf
A2,gerade,,"şu anda, tam şimdi",,Sonstiges,Kannst du später anrufen? Wir essen gerade. Was machst du gerade? Da kommt er ja gerade.,gerade,A2.pdf
A2,geradeaus,,"doğru, dümdüz",,Sonstiges,Gehen Sie immer geradeaus!,geradeaus,A2.pdf
A2,Gerät,das,"cihaz, alet",-e,Nomen,Elektrogeräte finden Sie im dritten Stock.,"das Gerät, -e",A2.pdf
A2,Gericht,das,yemek,-e,Nomen,Mein Lieblingsgericht ist Pizza.,"das Gericht, -e",A2.pdf
A2,gern,,"severek, memnuniyetle","lieber, am liebsten",Verb,Ich helfe Ihnen gern. Kaffee oder Tee? - Ich trinke lieber einen Tee. Am liebsten trinke ich Kaffee.,"gern, lieber, am liebsten",A2.pdf
A2,Geschäft,das,"dükkân, mağaza",-e,Nomen,Die Geschäfte schließen um 18.30 Uhr.,"das Geschäft, -e",A2.pdf
A2,Geschenk,das,hediye,-e,Nomen,Danke für das schöne Geschenk.,"das Geschenk, -e",A2.pdf
A2,Geschichte,die,"hikâye, tarih",-n,Nomen,Erzählst du mir eine Geschichte? Ich interessiere mich nicht für Geschichte. Paul hat gute Noten in Geschichte.,"die Geschichte, -n",A2.pdf
A2,Geschirr,das,"bulaşık, tabak çanak",(Sg.),Nomen,Stellst du bitte das Geschirr in den Schrank?,das Geschirr (Sg.),A2.pdf
A2,Gesicht,das,yüz,-er,Nomen,Wasch dir bitte das Gesicht. Sie hat ein freundliches Gesicht.,"das Gesicht, -er",A2.pdf
A2,Gespräch,das,"görüşme, konuşma",-e,Nomen,Sie hören ein Gespräch. Zu diesem Gespräch gibt es fünf Aufgaben. Das Gespräch mit Frau Kunz ist um 14 Uhr.,"das Gespräch, -e",A2.pdf
A2,gestern,,dün,,Sonstiges,Gestern wollte ich dich anrufen.,gestern,A2.pdf
A2,gesund,,sağlıklı,,Sonstiges,Ich hatte Grippe. Jetzt bin ich wieder gesund.,gesund,A2.pdf
A2,Gesundheit,die,sağlık,(Sg.),Nomen,Gesundheit! Sind Sie erkältet?,die Gesundheit (Sg.),A2.pdf
A2,Getränk,das,içecek,-e,Nomen,"Mein Lieblingsgetränk ist Tomatensaft. Die Getränkekarte, bitte!","das Getränk, -e",A2.pdf
A2,gewinnen,,kazanmak,"gewinnt, hat gewonnen",Verb,Unsere Mannschaft hat gewonnen. Mein Sohn will bei diesem Spiel immer gewinnen.,"gewinnen, gewinnt, hat gewonnen",A2.pdf
A2,Gewitter,das,"fırtına, gök gürültülü fırtına",-,Nomen,"Ich glaube, es gibt heute ein Gewitter.","das Gewitter, -",A2.pdf
A2,Gitarre,die,gitar,-n,Nomen,Er kann gut Gitarre spielen.,"die Gitarre, -n",A2.pdf
A2,Glas,das,"bardak, cam",¨-er,Nomen,Bitte noch ein Glas Apfelsaft! Wir brauchen noch drei Gläser.,"das Glas, ¨-er",A2.pdf
A2,glauben,,"sanmak, inanmak, düşünmek","glaubt, hat geglaubt",Verb,"Sie können mir glauben, es ist so. Ich glaube, er kommt gleich.","glauben, glaubt, hat geglaubt",A2.pdf
A2,gleich,,"hemen, aynı",,Sonstiges,Ich komme gleich. Wir sind gleich alt.,gleich,A2.pdf
A2,Gleis,das,"peron, ray",-e,Nomen,Der ICE nach Berlin hält heute an Gleis 12.,"das Gleis, -e",A2.pdf
A2,Glück,das,"şans, mutluluk",(Sg.),Nomen,"Viel Glück! Oh, es regnet. Zum Glück habe ich meinen Schirm dabei.",das Glück (Sg.),A2.pdf
A2,glücklich,,mutlu,,Sonstiges,Meine Tochter ist glücklich verheiratet. Ein glückliches neues Jahr!,glücklich,A2.pdf
A2,Glückwunsch,der,tebrik,¨-e,Nomen,Herzlichen Glückwunsch zum Geburtstag!,"der Glückwunsch, ¨-e",A2.pdf
A2,gratulieren,,tebrik etmek,"gratuliert, hat gratuliert",Verb,Ich gratuliere dir!,"gratulieren, gratuliert, hat gratuliert",A2.pdf
A2,grillen,,"mangal yapmak, ızgara yapmak","grillt, hat gegrillt",Verb,Heute grillen wir im Garten.,"grillen, grillt, hat gegrillt",A2.pdf
A2,Grippe,die,grip,(Sg.),Nomen,Ich habe eine Grippe und kann leider nicht kommen.,die Grippe (Sg.),A2.pdf
A2,groß,,büyük,,Sonstiges,Mein Bruder und ich sind gleich groß. Frankfurt ist eine große Stadt. Unsere Wohnung ist 80 m² groß.,groß,A2.pdf
A2,Größe,die,"beden, boyut",-n,Nomen,Haben Sie das T-Shirt auch in Größe M?,"die Größe, -n",A2.pdf
A2,Gruppe,die,grup,-n,Nomen,Die erste Gruppe beginnt um 16 Uhr. Für Gruppen gibt es eine Ermäßigung.,"die Gruppe, -n",A2.pdf
A2,Gruß,der,selam,¨-e,Nomen,Viele Grüße an Ihre Frau. Liebe Grüße Mit freundlichen Grüßen,"der Gruß, ¨-e",A2.pdf
A2,gültig sein,,geçerli olmak,"ist gültig, war gültig, ist gültig gewesen",Verb,Der Pass ist nicht mehr gültig.,"gültig sein, ist gültig, war gültig, ist gültig gewesen",A2.pdf
A2,günstig,,"uygun fiyatlı, ucuz",,Sonstiges,In diesem Laden gibt es immer günstige Angebote. Ich suche ein günstiges Sofa.,günstig,A2.pdf
A2,gut,,iyi,"besser, am besten",Sonstiges,Das finde ich gut. Ich komme um 17 Uhr. – Gut! Guten Morgen! Ein gutes neues Jahr! Guten Appetit! Welches Bild gefällt dir besser? Dieses Kleid finde ich am besten.,"gut, besser, am besten",A2.pdf
A2,Haar,das,saç,-e,Nomen,Sie hat lange Haare.,"das Haar, -e",A2.pdf
A2,haben,,sahip olmak,"hat, hatte, hat gehabt",Verb,Ich habe ein neues Auto. Hast du kurz Zeit?,"haben, hat, hatte, hat gehabt",A2.pdf
A2,Hähnchen,das,"piliç, tavuk",-,Nomen,"Ein Hähnchen mit Pommes, bitte!","das Hähnchen, -",A2.pdf
A2,Halle,die,"salon, hol",-n,Nomen,Wir treffen uns in Halle B. Wo ist die neue Sporthalle?,"die Halle, -n",A2.pdf
A2,hallo,,merhaba,,Sonstiges,Hallo Inge! Wie geht’s?,hallo,A2.pdf
A2,Hals,der,boyun,¨-e,Nomen,Mir tut der Hals weh. Ich habe seit gestern Halsschmerzen.,"der Hals, ¨-e",A2.pdf
A2,halten,,"durmak, tutmak","hält, hat gehalten",Verb,Dieser Zug hält nicht in Rüdesheim. Kannst du mal kurz meine Jacke halten?,"halten, hält, hat gehalten",A2.pdf
A2,Haltestelle,die,durak,-n,Nomen,An der nächsten Haltestelle müssen Sie aussteigen.,"die Haltestelle, -n",A2.pdf
A2,Hamburger,der,hamburger,-,Nomen,"Einen Hamburger ohne Salat, bitte.","der Hamburger, -",A2.pdf
A2,Hand,die,el,¨-e,Nomen,Wasch dir bitte die Hände vor dem Essen.,"die Hand, ¨-e",A2.pdf
A2,Handtuch,das,havlu,¨-er,Nomen,Gibst du mir bitte ein frisches Handtuch?,"das Handtuch, ¨-er",A2.pdf
A2,Handy,das,cep telefonu,-s,Nomen,In der Schule bitte die Handys ausmachen! Kannst du mir bitte deine Handynummer geben?,"das Handy, -s",A2.pdf
A2,hängen,,"asılı olmak, asmak","hängt, hat gehangen/ gehängt",Verb,Im Museum hängen moderne Bilder. Warum hast du das Bild noch nicht an die Wand gehängt? Das Bild von meiner Tochter hat im Wohnzimmer gehangen.,"hängen, hängt, hat gehangen/ gehängt",A2.pdf
A2,hart,,sert,,Sonstiges,Ich finde das Bett zu hart. Die Brötchen sind ja ganz hart.,hart,A2.pdf
A2,hässlich,,çirkin,,Sonstiges,Ich finde das Kleid hässlich. Es gefällt mir nicht.,hässlich,A2.pdf
A2,Hauptstadt,die,başkent,¨-e,Nomen,Berlin ist die Hauptstadt von Deutschland.,"die Hauptstadt, ¨-e",A2.pdf
A2,Haus,das,ev,¨-er,Nomen,In welchem Haus wohnst du? Ich gehe jetzt nach Hause. Paul ist nicht zu Hause.,"das Haus, ¨-er",A2.pdf
A2,Haushalt,der,"ev işleri, hane halkı",-e,Nomen,Wer macht bei euch den Haushalt? - Meine Frau und ich machen den Haushalt zusammen: Ich wasche die Wäsche und sie putzt und räumt auf.,"der Haushalt, -e",A2.pdf
A2,Heft,das,defter,-e,Nomen,Hast du dein Heft dabei?,"das Heft, -e",A2.pdf
A2,Heimat,die,"vatan, memleket",(Sg.),Nomen,"Ich komme aus der Schweiz. Das ist meine Heimat. Mein Heimatland ist Italien. Dort bin ich geboren. Jetzt lebe ich in Deutschland, das ist meine neue Heimat.",die Heimat (Sg.),A2.pdf
A2,heiraten,,evlenmek,"heiratet, hat geheiratet",Verb,Meine Schwester heiratet nächsten Monat.,"heiraten, heiratet, hat geheiratet",A2.pdf
A2,heiß,,sıcak,,Sonstiges,"Vorsicht, der Tee ist heiß! Mir ist heiß. Kannst du das Fenster öffnen?",heiß,A2.pdf
A2,heißen,,"adı olmak, denmek","heißt, hat geheißen",Verb,Ich heiße Charlotte Meier. Wie heißt das auf Deutsch?,"heißen, heißt, hat geheißen",A2.pdf
A2,Heizung,die,"kalorifer, ısıtma",-en,Nomen,Es ist kalt. Ist die Heizung kaputt?,"die Heizung, -en",A2.pdf
A2,helfen,,yardım etmek,"hilft, hat geholfen",Verb,Würden Sie mir bitte helfen?,"helfen, hilft, hat geholfen",A2.pdf
A2,hell,,"aydınlık, parlak",,Sonstiges,Im Sommer ist es bis 21 Uhr hell. Mein Zimmer ist sehr hell. Haben Sie das T-Shirt auch in hellblau?,hell,A2.pdf
A2,Hemd,das,gömlek,-en,Nomen,Nick trägt heute ein neues Hemd.,"das Hemd, -en",A2.pdf
A2,her/her-/-her,,"buraya, bu yana",,Sonstiges,Komm bitte mal her! Herein! Die Tür ist offen. Woher kommen Sie?,her/her-/-her,A2.pdf
A2,heraus/raus,,dışarı,,Sonstiges,Möchtet ihr nicht rauskommen? Das Wetter ist so schön. Kannst du bitte den Müll rausbringen?,heraus/raus,A2.pdf
A2,herein/rein,,içeri,,Sonstiges,Herein! Die Tür ist offen. Möchtest du nicht reinkommen? Ich kann uns einen Tee machen.,herein/rein,A2.pdf
A2,Herd,der,ocak (mutfak),-e,Nomen,In der neuen Küche fehlt noch der Herd.,"der Herd, -e",A2.pdf
A2,Herr,der,"bay, efendi",-en,Nomen,"Guten Tag, Herr Sommer!","der Herr, -en",A2.pdf
A2,herstellen,,üretmek,"stellt her, hat hergestellt",Verb,In unserer Firma stellen wir Möbel her.,"herstellen, stellt her, hat hergestellt",A2.pdf
A2,herunterladen,,indirmek,"lädt herunter, hat heruntergeladen",Verb,Er lädt die Musik aus dem Internet herunter.,"herunterladen, lädt herunter, hat heruntergeladen",A2.pdf
A2,herzlich,,"içten, samimi",,Sonstiges,Herzlichen Glückwunsch!,herzlich,A2.pdf
A2,heute,,bugün,,Sonstiges,Heute ist ein schöner Tag. Heute muss ich nur bis 16 Uhr arbeiten.,heute,A2.pdf
A2,hier,,burada,,Sonstiges,"Elektro Bauer, guten Tag. Hier ist Pamela Linke. Was kann ich für Sie tun? Hier wohne ich. Unterschreiben Sie bitte hier!",hier,A2.pdf
A2,Hilfe,die,yardım,(Sg.),Nomen,Hilfe! Bitte helfen Sie mir! Er bekommt Hilfe von Freunden.,die Hilfe (Sg.),A2.pdf
A2,Himmel,der,gökyüzü,(Sg.),Nomen,Heute ist so tolles Wetter: Der Himmel ist blau und es gibt keine Wolken.,der Himmel (Sg.),A2.pdf
A2,hin/hin-/-hin,,"oraya, o yöne",,Sonstiges,Wo gehst du hin?/Wohin gehst du? Wohin ist Paul gegangen? – Ich glaube dorthin. Er geht in den Garten hinaus. Wir gehen ins Haus hinein.,hin/hin-/-hin,A2.pdf
A2,hinten,,"arkada, arkasında",,Sonstiges,Die Tür zum Aussteigen ist hinten. Bitte hinten aussteigen!,hinten,A2.pdf
A2,hinter,,arkasında,,Sonstiges,Hinter dem Haus haben wir einen Garten.,hinter,A2.pdf
A2,Hobby,das,hobi,-s,Nomen,Meine Hobbys sind Joggen und Schwimmen.,"das Hobby, -s",A2.pdf
A2,hoch,,yüksek,,Sonstiges,Der Mount Everest ist circa 8.880 Meter hoch. Die Preise in diesem Laden sind sehr hoch.,hoch,A2.pdf
A2,Hochzeit,die,düğün,-en,Nomen,Zu seiner Hochzeit kommen mehr als einhundert Gäste.,"die Hochzeit, -en",A2.pdf
A2,hoffen,,ummak,"hofft, hat gehofft",Verb,"Ich hoffe, dass es dir gut geht.","hoffen, hofft, hat gehofft",A2.pdf
A2,hoffentlich,,umarım,,Sonstiges,Hoffentlich hat unser Zug keine Verspätung.,hoffentlich,A2.pdf
A2,holen,,"getirmek, almak","holt, hat geholt",Verb,Soll ich uns etwas zu trinken holen?,"holen, holt, hat geholt",A2.pdf
A2,Homepage,die,"web sitesi, ana sayfa",-s,Nomen,Auf der Homepage von Freiburg gibt es alle wichtigen Informationen über die Stadt. Kennst du eine Homepage mit Deutschübungen?,"die Homepage, -s",A2.pdf
A2,hören,,"duymak, dinlemek","hört, hat gehört",Verb,Hör mal! Was ist das? Ich habe das Lied schon mal gehört.,"hören, hört, hat gehört",A2.pdf
A2,Hose,die,pantolon,-n,Nomen,Kann ich die Hose waschen?,"die Hose, -n",A2.pdf
A2,Hotel,das,otel,-s,Nomen,Im Urlaub sind wir in einem Hotel am Meer.,"das Hotel, -s",A2.pdf
A2,Hund,der,köpek,-e,Nomen,Magst du Hunde? Meine Tochter hat Angst vor Hunden.,"der Hund, -e",A2.pdf
A2,Hunger,der,açlık,(Sg.),Nomen,Ich habe Hunger! Wann können wir endlich essen?,der Hunger (Sg.),A2.pdf
A2,husten,,öksürmek,"hustet, hat gehustet",Verb,Sie hustet seit zwei Tagen. Sie ist krank.,"husten, hustet, hat gehustet",A2.pdf
A2,Idee,die,fikir,-n,Nomen,Was machen wir heute Abend? Hast du eine gute Idee?,"die Idee, -n",A2.pdf
A2,immer,,her zaman,,Sonstiges,Frau Bast kommt immer zu spät.,immer,A2.pdf
A2,in,,"içinde, -de/-da",,Sonstiges,"Ich wohne in Wiesbaden. Der Zug kommt in fünf Minuten. Frau Rausch arbeitet im Reisebüro. Komm, wir gehen ins Kino.",in,A2.pdf
A2,Information,die,bilgi,-en,Nomen,"Wir haben hier einige wichtige Informationen für Sie. Wenn Sie Fragen haben, gehen Sie zur Information.","die Information,-en",A2.pdf
A2,informieren (sich) (über),,"bilgi almak, bilgilendirmek","informiert, hat informiert",Verb,Ich möchte mich vor der Reise über das Land informieren. Hast du dich über die Prüfung informiert?,"informieren (sich) (über), informiert, hat informiert",A2.pdf
A2,Insel,die,ada,-n,Nomen,Ich möchte im Sommer auf einer Insel Urlaub machen. Rügen ist die größte deutsche Insel.,"die Insel, -n",A2.pdf
A2,Instrument,das,"enstrüman, çalgı",-e,Nomen,Ich spiele Klavier. Spielen Sie auch ein Instrument?,"das Instrument, -e",A2.pdf
A2,intelligent,,"zeki, akıllı",,Sonstiges,Einstein war sehr intelligent.,intelligent,A2.pdf
A2,Interesse,das,ilgi,-n,Nomen,"Ich habe viele Interessen: Sport, Lesen, Kultur, Reisen.","das Interesse, -n",A2.pdf
A2,interessieren (sich),,ilgilenmek,"interessiert, hat interessiert interessant",Verb,Ich interessiere mich für Fußball. Den Artikel über Brasilien finde ich sehr interessant. Ich lese gerade ein interessantes Buch.,"interessieren (sich), interessiert, hat interessiert interessant",A2.pdf
A2,international,,uluslararası,,Sonstiges,"Unser Deutschkurs ist international: Silvana kommt aus Italien, Conchi aus Spanien, Yin aus China …",international,A2.pdf
A2,Internet,das,internet,(Sg.),Nomen,Das findest du im Internet. Du kannst im Internet Musik hören oder Spiele spielen.,das Internet (Sg.),A2.pdf
A2,Interview,das,röportaj,-s,Nomen,Komm schnell! Im Radio kommt ein Interview mit deinem Lieblingssänger.,"das Interview, -s",A2.pdf
A2,ja,,evet,,Sonstiges,Sind Sie Herr Watanabe? – Ja. Du bist hier in Berlin? Das ist ja toll!,ja,A2.pdf
A2,Jacke,die,ceket,-n,Nomen,Zieh dir eine Jacke an. Es ist kalt.,"die Jacke, -n",A2.pdf
A2,Jeans,die,"kot pantolon, kot",(Pl.),Nomen,Ich mag Jeans lieber als Röcke.,die Jeans (Pl.),A2.pdf
A2,jeder,,her,"e, s",Sonstiges,Das Restaurant hat jeden Tag geöffnet. Jedes Kind bekommt einen Ball.,"jeder, e, s",A2.pdf
A2,jemand,,"biri, birisi",,Sonstiges,"Hat jemand meinen Stift? Hallo, ist jemand da?",jemand,A2.pdf
A2,jetzt,,şimdi,,Sonstiges,Jetzt machen wir eine Pause.,jetzt,A2.pdf
A2,Job,der,iş,-s,Nomen,Jenny hat einen neuen Job bei der Post. Ich suche noch einen Ferienjob.,"der Job, -s",A2.pdf
A2,joggen,,koşu yapmak,"joggt, ist/hat gejoggt",Verb,Ich jogge gern im Park.,"joggen, joggt, ist/hat gejoggt",A2.pdf
A2,Jugendherberge,die,gençlik yurdu,-n,Nomen,Wir übernachten in einer Jugendherberge.,"die Jugendherberge, -n",A2.pdf
A2,der/die Jugendliche,,genç,-n,Sonstiges,Viele Jugendliche hören den ganzen Tag Musik. Der Eintritt für Kinder und Jugendliche bis 16 Jahre ist frei.,"der/die Jugendliche, -n",A2.pdf
A2,jung,,genç,,Sonstiges,Claudia ist 21. – Was? Noch so jung? Bei uns im Haus wohnen viele junge Leute. Mein Bruder ist fünf Jahre jünger als ich.,jung,A2.pdf
A2,Junge,der,"erkek çocuk, oğlan",-n,Nomen,In der Klasse von meiner Tochter sind 13 Jungen und 15 Mädchen.,"der Junge, -n",A2.pdf
A2,Kaffee,der,kahve,-s,Nomen,"Zum Frühstück trinke ich immer Kaffee. Einen Kaffee, bitte.","der Kaffee, -s",A2.pdf
A2,Kalender,der,takvim,-,Nomen,"Haben Sie am Montag Zeit? - Einen Moment, ich schaue in meinem Kalender. Ich schreibe alle Termine in meinen Kalender.","der Kalender, -",A2.pdf
A2,kalt,,soğuk,,Sonstiges,Heute ist es sehr kalt. Der Kaffee ist kalt. Ich möchte ihn nicht mehr trinken. Mir ist kalt.,kalt,A2.pdf
A2,Kamera,die,"kamera, fotoğraf makinesi",-s,Nomen,Hannes hat eine neue Kamera. Er kann mit der Kamera Fotos und Filme machen.,"die Kamera, -s",A2.pdf
A2,kaputt,,"bozuk, kırık",,Sonstiges,Unsere Waschmaschine ist kaputt.,kaputt,A2.pdf
A2,Karte,die,"kart, harita",-n,Nomen,"Ich schreibe meinen Bekannten eine Karte aus dem Urlaub. Wollen wir Karten spielen? Du musst noch die Karten für das Konzert abholen, vergiss das bitte nicht! Die Karte, bitte! Ich möchte etwas bestellen. Kann ich auch mit Karte (be-)zahlen?","die Karte, -n",A2.pdf
A2,Kartoffel,die,patates,-n,Nomen,Für Pommes frites braucht man Kartoffeln.,"die Kartoffel, -n",A2.pdf
A2,Käse,der,peynir,(Sg.),Nomen,Isst du lieber Käse oder Wurst?,der Käse (Sg.),A2.pdf
A2,Kasse,die,kasa,-n,Nomen,Zahlen Sie bitte an der Kasse.,"die Kasse, -n",A2.pdf
A2,Katze,die,kedi,-n,Nomen,Meine Tochter wünscht sich eine Katze.,"die Katze, -n",A2.pdf
A2,kaufen,,"satın almak, almak","kauft, hat gekauft",Verb,Tim kauft sich ein neues Auto.,"kaufen, kauft, hat gekauft",A2.pdf
A2,Kaufhaus,das,"mağaza, alışveriş merkezi",-¨er,Nomen,Meine Pullover kaufe ich immer im Kaufhaus Hertie.,"das Kaufhaus, -¨er",A2.pdf
A2,kein,,"hiç, hiçbir",e,Sonstiges,Hast du keinen Hunger? Ich habe heute leider keine Zeit. Ich spreche leider kein Chinesisch. Ich habe keine Kinder.,"kein, e",A2.pdf
A2,Keller,der,bodrum,-,Nomen,Bitte bring die Kartoffeln in den Keller! Die Waschmaschinen sind im Keller.,"der Keller, -",A2.pdf
