niveau,wort,artikel,turkce,formen,typ,beispiele,eintrag,quelle
B1,erfinden,,icat etmek,"erfindet, erfand, hat erfunden",Verb,Das Rad wurde vor ca. 6000 Jahren erfunden.,,
B1,Erfindung,die,"icat, buluş",-en,Nomen,Die Erfindung des Buchdrucks war sehr wichtig für die Menschen.,,
B1,Erfolg,der,başarı,-e,Nomen,1. Der Film war ein großer Erfolg. 2. Ich wünsche Ihnen viel Erfolg bei der Prüfung.,,
B1,erfolgreich,,başarılı,,Sonstiges,Mein Großvater war ein erfolgreicher Geschäftsmann.,,
B1,erforderlich,,gerekli,,Sonstiges,"1. Hier ist die Liste der erforderlichen Zutaten für den Kuchen. 2. Es ist erforderlich, dass man den Pass persönlich ab",,
B1,erfordern,,gerektirmek,"erfordert, erforderte, hat erfordert",Verb,Dieser Job erfordert viel Kraft.,,
B1,erfüllen,,yerine getirmek,"erfüllt, erfüllte, hat erfüllt",Verb,1. Sie müssen den Vertrag in allen Punkten erfüllen. 2. Wir erfüllen Ihnen jeden Wunsch.,,
B1,ergänzen,,tamamlamak,"ergänzt, ergänzte, hat ergänzt",Verb,Ergänzen Sie bitte die fehlenden Angaben.,,
B1,erhalten,,"almak, elde etmek","erhält, erhielt, hat erhalten",Verb,Ihr Schreiben vom 3. Januar haben wir erhalten.,,
B1,erhöhen,,"artırmak, yükseltmek","erhöht, erhöhte, hat erhöht",Verb,1. Die Regierung wird sicher bald wieder die Steuern erhöhen.,,
B1,Erhöhung,die,"artış, zam",-en,Nomen,2. Die Zahl der Unfälle hat sich stark erhöht. Wir streiken für eine Lohnerhöhung.,,
B1,sich erholen,,"dinlenmek, iyileşmek","erholt sich, erholte sich, hat sich erholt",Verb,1. Im Urlaub habe ich mich sehr gut erholt. 2. Er hat sich nach dem Unfall sehr schnell wieder erholt.,,
B1,Erholung,die,dinlenme,-en,Nomen,Ich habe zu viel gearbeitet. Jetzt brauche ich etwas Erholung.,,
B1,erinnern,,"hatırlatmak, hatırlamak","erinnert, erinnerte, hat erinnert",Verb,"1. Bitte, erinnern Sie mich noch einmal an den Termin 2. Ich erinnere mich noch genau an Francescos Vater.",,
B1,Erinnerung,die,"anı, hatıra",-en,Nomen,An diese Zeit habe ich viele schöne Erinnerungen.,,
B1,sich erkälten,,"soğuk algınlığına yakalanmak, üşütmek","erkältet sich, erkältete sich, hat sich erkältet",Verb,Der Junge hat sich beim Baden erkältet.,,
B1,erkältet,,"nezleli, soğuk algınlığı olan",,Sonstiges,Ich bin stark erkältet.,,
B1,Erkältung,die,"soğuk algınlığı, nezle",-en,Nomen,Du hast eine schlimme Erkältung!,,
B1,erkennen,,"tanımak, fark etmek, anlamak","erkennt, erkannte, hat erkannt",Verb,"1. Ich habe Roberto gleich an seiner Stimme erkannt. 2. Auf dem Foto kann man kaum etwas erkennen. 3. Ich habe erkannt, ",,
B1,Erklärung,die,"açıklama, beyanname",-en,Nomen,1. Hast du schon die Steuererklärung gemacht? 2. Die Erklärung der Lehrerin ist besser als die Erklärung im Buch.,,
B1,sich erkundigen,,"bilgi almak, sormak","erkundigt sich, erkundigte sich, hat sich erkundigt",Verb,"1. Hast du dich schon nach einem Zug erkundigt? 2. Ich möchte mich erkundigen, wie es Ihnen geht.",,
B1,erleben,,"yaşamak, tecrübe etmek","erlebt, erlebte, hat erlebt",Verb,In unserem Urlaub haben wir viel Schönes erlebt.,,
B1,Erlebnis,das,"deneyim, yaşantı",-se,Nomen,Die Reise war ein tolles Erlebnis.,,
B1,erledigen,,"halletmek, yapmak, bitirmek","erledigt, erledigte, hat erledigt",Verb,Diese zwei Pakete müssen zur Post. Könntest du das für mich erledigen?,,
B1,erleichtern,,"kolaylaştırmak, rahatlatmak","erleichtert, erleichterte, hat erleichtert",Verb,"1. Ich bin erleichtert, dass alles so gut geklappt hat. 2. Das Internet erleichtert mir die Arbeit sehr.",,
B1,ernähren,,beslemek,"ernährt, ernährte, hat ernährt",Verb,"1. Wie ernähre ich mich richtig? 2. Meine Eltern müssen beide arbeiten, um die Familie zu ernähren.",,
B1,Ernährung,die,beslenme,,Nomen,Ich finde eine gesunde Ernährung wichtig.,,
B1,ernst,,ciddi,,Sonstiges,Der starke Verkehr ist ein ernstes Problem.,,
B1,ernsthaft,,"ciddi, ciddi bir şekilde",,Sonstiges,"Ich überlege ernsthaft, ob ich in eine andere Stadt ziehen soll.",,
B1,Ernte,die,"hasat, ürün",-n,Nomen,Die Ernte ist dieses Jahr gut.,,
B1,eröffnen,,açmak,"eröffnet, eröffnete, hat eröffnet",Verb,1. Mein Nachbar hat letzten Monat ein Geschäft eröffnet. 2. Ich möchte ein Konto eröffnen.,,
B1,Eröffnung,die,açılış,-en,Nomen,Die Eröffnung der neuen Oper ist am 1. Juni.,,
B1,erschöpft,,"bitkin, tükenmiş",,Sonstiges,Nach dem Sport bin ich immer sehr erschöpft.,,
B1,erschrecken,,"korkmak, ürkmek, korkutmak","erschrickt, erschrak, ist erschrocken/ jdn. erschrecken, erschreckt, erschreckte, hat erschreckt",Verb,1. Du hast richtig krank ausgesehen. Ich war ganz erschrocken. 2. Hast du mich aber erschreckt! 3. Entschuldigung. Ich w,,
B1,ersetzen,,"yerine koymak, değiştirmek, tazmin etmek","ersetzt, ersetzte, hat ersetzt",Verb,1. Wir ersetzen Ihnen die Kosten. 2. Peter ist krank. Jemand muss ihn ersetzen.,,
B1,Ersatz,der,"yedek, karşılık, tazminat",,Nomen,Sie bekommen von unserer Firma einen Ersatz für das kaputte Gerät.,,
B1,erst-,,"birinci, ilk",,Sonstiges,1. Ich war zum ersten Mal allein im Urlaub. 2. Ich wohne im ersten Stock. 3. An erster Stelle kommt die Schule.,,
B1,erstellen,,"hazırlamak, oluşturmak, düzenlemek","erstellt, erstellte, hat erstellt",Verb,"Erstellen Sie bitte eine Liste mit allen Informationen, die Sie brauchen.",,
B1,erwachsen,,"yetişkin, büyümüş",,Sonstiges,1. Die Kinder sind schon fast erwachsen. 2. Wir haben zwei erwachsene Töchter.,,
B1,erwarten,,"beklemek, ummak","erwartet, erwartete, hat erwartet",Verb,1. Ich erwarte einen Anruf aus Berlin. 2. Frau Müller erwartet ein Kind. 3. Wir hatten nichts anderes erwartet. 4. Ich k,,
B1,Erzählung,die,"hikaye, öykü, anlatı",-en,Nomen,Diese Erzählung ist sehr berühmt. Du musst sie lesen.,,
B1,erziehen,,"yetiştirmek, eğitmek","erzieht, erzog, hat erzogen",Verb,Kinder zu erziehen ist nicht leicht.,,
B1,Erziehung,die,"yetiştirme, terbiye, eğitim",,Nomen,Heute kümmern sich auch viele Väter um die Erziehung der Kinder.,,
B1,Essig,der,sirke,,Nomen,Am Salat fehlt noch etwas Essig.,,
B1,Etage,die,kat,"-n (D, CH) → Stock",Nomen,"Das Büro ist in der 3. Etage, Zimmer 305.",,
B1,etwa,,"yaklaşık, aşağı yukarı",,Sonstiges,1. Von hier sind es etwa zwanzig Kilometer.,,
B1,eventuell,,"belki, muhtemelen",,Sonstiges,Ich komme eventuell etwas später.,,
B1,ewig,,"sonsuz, ebediyen",,Sonstiges,Ich warte schon ewig auf mein neues Auto!,,
B1,Experte,der,uzman,-n,Nomen,Ich verstehe ein bisschen was von Computern. Aber ich bin kein Experte.,,
B1,Export,der,ihracat,-e,Nomen,"1. Hier ist die Firma Schulz, Import und Export. 2. Sonja arbeitet in der Exportabteilung.",,
B1,extra,,"ayrıca, özellikle, fazladan",,Sonstiges,1. Die Getränke kosten extra. 2. Warum sind Sie nicht gekommen? Ich habe extra auf Sie gewartet.,,
B1,extrem,,"aşırı, son derece",,Sonstiges,Die Prüfung war extrem schwer.,,
B1,Fabrik,die,fabrika,-en,Nomen,Ich arbeite in einer Autofabrik.,,
B1,Fachmann,der,"uzman, usta",,Nomen,Meine Schwester ist Computerfachfrau.,,
B1,Fachfrau,die,kadın uzman,-en,Nomen,Meine Schwester ist Computerfachfrau.,,
B1,Fachleute,die,uzmanlar,(Pl.),Nomen,Die suchen Fachleute für dieses Computerprogramm.,,
B1,Fähigkeit,die,"yetenek, kabiliyet",-en,Nomen,"1. In seiner Position braucht man die Fähigkeit, andere zu überzeugen. 2. Ich glaube, sie hat die Fähigkeit dazu.",,
B1,Fähre,die,feribot,-n,Nomen,Wir nehmen die Fähre über den Bodensee.,,
B1,Fahrbahn,die,"taşıt yolu, yol",-en,Nomen,Fahren Sie bitte vorsichtig. Es sind Kühe auf der Fahrbahn.,,
B1,Fahrzeug,das,"araç, taşıt",-e,Nomen,Wem gehört das Fahrzeug?,,
B1,fair,,"adil, dürüst",,Sonstiges,"Ich finde, unsere Mannschaft hat sehr fair gespielt.",,
B1,Faktor,der,"faktör, etken",-en,Nomen,Die Creme hat einen hohen Sonnenschutzfaktor.,,
B1,Fall,der,"durum, hâl",¨-e,Nomen,"1. Was würden Sie in diesem Fall tun? 2. Rufen Sie auf jeden Fall vorher noch einmal an. 3. Für den Fall, dass meine Mut",,
B1,fällig,,"vadesi gelmiş, ödenmesi gereken",,Sonstiges,Die Rechnung ist Énde des Monats fällig.,,
B1,falls,,"eğer, şayet",,Sonstiges,"Falls es regnet, machen wir kein Picknick.",,
B1,Familienstand (D,der,medeni hâl,"A) Personenstand, CH: Zivilstand",Nomen,Bei „Familienstand“ musst du „ledig“ ankreuzen.,,
B1,fangen,,"yakalamak, tutmak","fängt, fing, hat gefangen",Verb,1. Das Kind hat den Ball gefangen. 2. Unsere Katze hat eine Maus gefangen.,,
B1,Fantasie/Phantasie,die,"hayal gücü, fantazi",-n,Nomen,Mein Sohn malt sehr gut. Er hat viel Fantasie.,,
B1,farbig,,renkli,,Sonstiges,"Ich brauche kein weißes, sondern farbiges Papier.",,
B1,Faschierte (A) D,das,kıyma,CH: Hackfleisch,Nomen,Geben Sie mir bitte 500 g Faschiertes.,,
B1,Fasching,der,karnaval,"- (D, A) D: Karneval, CH: Fasnacht",Nomen,Dort hängt mein Kostüm für den Faschings(um)zug.,,
B1,Fasnacht (CH) D,die,karnaval,"A: Fasching, D: Karneval",Nomen,Dort hängt mein Kostüm für den Fasnachtsumzug.,,
B1,fassen,,"tutmak, yakalamak, almak","fasst, fasste, hat gefasst",Verb,"1. Sie haben den Dieb gefasst. 2. Ich habe den Entschluss gefasst, nach Wien zu ziehen.",,
B1,faulenzen,,"tembellik etmek, aylaklık etmek","faulenzt, faulenzte, hat gefaulenzt",Verb,Am Wochenende können wir faulenzen.,,
B1,Fauteuil,der,koltuk,"-s (A, CH) → D, CH: Sessel",Nomen,Ich hätte gern einen bequemen Fauteuil.,,
B1,Feierabend,der,"iş çıkışı, mesai sonu",,Nomen,Einen schönen Feierabend.,,
B1,Feiertag,der,"tatil günü, bayram günü",-e,Nomen,1. Am Montag ist Feiertag. 2. Schöne Feiertage.,,
B1,Feld,das,"tarla, alan",-er,Nomen,Auf diesem Feld wächst Gemüse.,,
B1,Ferien (Pl.) (CH) → D,die,tatil,A: Urlaub Ferien-,Nomen,Ich habe noch drei Tage Ferien. Ich suche eine günstige Ferienwohnung.,,
B1,Fernbedienung,die,uzaktan kumanda,-en,Nomen,Hast du die Fernbedienung gesehen?,,
B1,fest,,"sağlam, sıkı, kesin",,Sonstiges,"1. Mein Kollege glaubt fest daran, dass er die neue Stelle bekommt. 2. Als wir nach Hause kamen, haben die Kinder schon ",,
B1,Festplatte,die,sabit disk,-n,Nomen,Mein Computer hat eine große Festplatte.,,
B1,festhalten,,"sıkıca tutmak, tutunmak","hält fest, hielt fest, hat festgehalten",Verb,1. Halt dich gut fest. 2. Halt die Flasche gut fest.,,
B1,festlegen,,"belirlemek, kararlaştırmak","legt fest, legte fest, hat festgelegt",Verb,"1. Ich weiß noch nicht, ob ich das mache. Ich möchte mich noch nicht festlegen. 2. Habt ihr den Hochzeitstermin schon fe",,
B1,festnehmen nimmt fest,,"tutuklamak, gözaltına almak","nahm fest, hat festgenommen.",Verb,Die Polizei hat einen Mann festgenommen.,,
B1,festsetzen,,"belirlemek, kararlaştırmak, tespit etmek","setzt fest, setzte fest, hat festgesetzt",Verb,Die Schule hat den Termin für die Prüfung festgesetzt.,,
B1,feststehen,,"kesinleşmiş olmak, belli olmak","steht fest, stand fest, ist festgestanden",Verb,Der Termin steht seit Langem fest.,,
B1,feststellen,,"tespit etmek, saptamak, fark etmek","stellt fest, stellte fest, hat festgestellt",Verb,"1. Er hat festgestellt, dass der Absender des Briefes falsch war. 2. Der Arzt hat mich untersucht, konnte aber nichts fe",,
B1,Fett,das,yağ,,Nomen,Man soll nicht so viel Fett essen.,,
B1,feucht,,"nemli, ıslak",,Sonstiges,1. Die Wäsche ist noch feucht. 2. Es ist heute feucht draußen.,,
B1,Feuerzeug,das,çakmak,-e,Nomen,Ist das Feuerzeug neu?,,
B1,Feuerwehr,die,itfaiye,-en,Nomen,Schnell! Rufen Sie die Feuerwehr! Die Nummer ist: 112.,,
B1,Figur,die,"vücut yapısı, figür, şekil",-en,Nomen,1. Lars hat eine gute Figur. 2. Bei diesem Spiel hat jeder Spieler vier Figuren.,,
B1,finanzieren,,finanse etmek,"finanziert, finanzierte, hat finanziert",Verb,"Ich weiß nicht, wie ich das Auto finanzieren soll.",,
B1,finanziell,,"mali, parasal, finansal",,Sonstiges,Finanziell geht es meinem Neffen jetzt besser.,,
B1,Finger,der,parmak,-,Nomen,Alessandro hat sich in den Finger geschnitten.,,
B1,flach,,"düz, sığ, basık",,Sonstiges,1. Für die Arbeit brauche ich flache Schuhe. 2. An dieser Stelle ist der See sehr flach.,,
B1,Fläche,die,"yüzey, alan",-n,Nomen,Unsere Wohnung hat eine Wohnfläche von 100 m².,,
B1,Fleck,der,leke,-en,Nomen,Du hast einen Fleck auf der Bluse.,,
B1,Fleischhauer,der,kasap,-,Nomen,Dieser Fleischhauer macht sehr gute Wurst.,,
B1,Fleischhauerin,die,kadın kasap,-nen (A) → Metzger,Nomen,Dieser Fleischhauer macht sehr gute Wurst.,,
B1,flexibel,,esnek,,Sonstiges,Meine Arbeitszeit ist flexibel.,,
B1,fliehen,,"kaçmak, firar etmek","flieht, floh, ist geflohen",Verb,Der Einbrecher ist sofort geflohen.,,
B1,Flucht,die,"kaçış, firar",,Nomen,Der Einbrecher war schon auf der Flucht.,,
B1,fließen,,akmak,"fließt, floss, ist geflossen",Verb,Dieser Fluss fließt in die Nordsee.,,
B1,fließend,,"akıcı, akan",,Sonstiges,1. Mein Kollege spricht fließend Deutsch. 2. Zimmer mit fließendem Wasser.,,
B1,Flöte,die,flüt,-n,Nomen,Sie spielt sehr schön Flöte.,,
B1,Flur,der,"koridor, hol","-e → Gang, D, CH: Korridor",Nomen,Wir warten draußen im Flur.,,
B1,Flüssigkeit,die,sıvı,-en,Nomen,Dieses Medikament mit viel Flüssigkeit einnehmen.,,
B1,folgen,,"takip etmek, izlemek","folgt, folgte, ist gefolgt",Verb,1. Es folgen die Nachrichten. 2. Folgen Sie der Reiseleiterin.,,
B1,Folge,die,"sonuç, netice",-n,Nomen,Die Folgen des Unfalls waren schlimm.,,
B1,folgend,,"aşağıdaki, izleyen, sonraki",,Sonstiges,1. Mehr Informationen auf den folgenden Seiten. 2. Das Geschäft hat folgende Angebote: …,,
B1,fordern,,"talep etmek, istemek","fordert, forderte, hat gefordert",Verb,Die Arbeitnehmer fordern mehr Geld.,,
B1,Forderung,die,"talep, istek",-en,Nomen,Alle Forderungen der Arbeitnehmer kann man in dieser E-Mail lesen.,,
B1,fördern,,"desteklemek, teşvik etmek","fördert, förderte, hat gefördert",Verb,Die Stadt fördert viele Sportprojekte.,,
B1,Förderung,die,"destek, teşvik, hibe",-en,Nomen,Für das Projekt bekommen wir eine Förderung von der Stadt.,,
B1,Form,die,"şekil, biçim",-en,Nomen,1. Diese Schuhe haben eine schöne Form. 2. Ich möchte für den Geburtstag einen Kuchen backen. Kannst du mir eine Backfor,,
B1,Forschung,die,araştırma,-en,Nomen,Er arbeitet in der Forschung.,,
B1,Fortbildung,die,"mesleki eğitim, ileri eğitim",-en,Nomen,"Die Fortbildung, die ich machen will, ist sehr teuer.",,
B1,Fortschritt,der,"ilerleme, gelişme",-e,Nomen,Ich habe beim Deutschlernen große Fortschritte gemacht.,,
B1,fortsetzen,,"devam ettirmek, sürdürmek","setzt fort, setzte fort, hat fortgesetzt",Verb,Wir setzen die Behandlung am nächsten Donnerstag um 11 Uhr fort.,,
B1,Fortsetzung,die,devam,-en,Nomen,Fortsetzung folgt.,,
B1,Forum,das,forum,Foren (Internetforum),Nomen,Ich melde mich heute bei diesem Forum an.,,
B1,Fotograf,der,fotoğrafçı,-en,Nomen,Die Fotografin hat sehr schöne Fotos gemacht.,,
B1,Fotografie,die,"fotoğrafçılık, fotoğraf",-n,Nomen,Ich interessiere mich für Fotografie.,,
B1,frech,,"arsız, küstah, yaramaz",,Sonstiges,Du darfst in der Schule nicht so frech sein.,,
B1,im Freien,,açık havada,,Sonstiges,Wir wollen heute im Freien übernachten.,,
B1,Freiheit,die,özgürlük,,Nomen,"Wir wollen die Freiheit haben, unsere Meinung sagen zu können.",,
B1,fressen,,yemek (hayvan için),"frisst, fraß, hat gefressen",Verb,Hat der Hund schon etwas zu fressen bekommen?,,
B1,Freude,die,"sevinç, mutluluk",,Nomen,Diese Arbeit macht mir viel Freude.,,
B1,Freundschaft,die,"arkadaşlık, dostluk",-en,Nomen,Deine Freundschaft ist mir sehr wichtig.,,
B1,Friede,der,barış,"Frieden, -",Nomen,Endlich ist hier Frieden!,,
B1,frieren,,"üşümek, donmak","friert, fror, hat gefroren",Verb,"1. Wenn Sie frieren, mache ich das Fenster wieder zu. 2. Heute Nacht hat es gefroren.",,
B1,Friseur,der,"kuaför, berber",-e,Nomen,1. Du siehst toll aus! Wer ist dein Friseur? 2. Meine Tochter will Friseurin werden.,,
B1,Friseurin,die,kadın kuaför,"-nen (D, A) → CH: Coiffeur",Nomen,1. Du siehst toll aus! Wer ist dein Friseur? 2. Meine Tochter will Friseurin werden.,,
B1,Frisur,die,saç modeli,-en,Nomen,Du hast eine tolle Frisur! Warst du beim Friseur?,,
B1,Frist,die,"süre, son tarih",-en,Nomen,Die Frist für die Anmeldung zum Deutschkurs ist abgelaufen.,,
B1,fröhlich,,"neşeli, sevinçli",,Sonstiges,1. Die Musik klingt fröhlich. 2. Sie ist ein fröhlicher Mensch.,,
B1,Frucht,die,meyve,¨-e,Nomen,Welche Früchte kann man essen?,,
B1,Früchte (CH) → D,,meyve,A: Obst,Sonstiges,Früchte kaufe ich am liebsten auf dem Markt.,,
B1,früher/früher-,,"eskiden, önceden",,Sonstiges,4. Wir sind eine halbe Stunde zu früh gekommen. 5. Wecken Sie mich bitte morgen früh um 6 Uhr. 1. Früher habe ich in Ber,,
B1,fühlen,,hissetmek,"fühlt, fühlte, hat gefühlt",Verb,"1. Wie fühlen Sie sich? - Danke, ich fühle mich wohl. 2. Fühl mal, ob das Wasser nicht zu heiß ist.",,
B1,führen,,"yönetmek, götürmek, yol göstermek","führt, führte, hat geführt",Verb,1. Der Lehrer führt seine Schüler durch das Museum. 2. Frau Meyer führt den Betrieb schon seit zehn Jahren. 3. Nach 20 M,,
B1,Führerausweis,der,ehliyet,"-e (CH) → D, A: Führerschein",Nomen,Hast du einen Führerausweis?,,
B1,Fundbüro,das,kayıp eşya bürosu,-s,Nomen,Sie haben Ihren Schirm verloren. Da fragen Sie am besten im Fundbüro.,,
B1,funktionieren,,"çalışmak, işlemek","funktioniert, funktionierte, hat funktioniert",Verb,"1. Können Sie mir bitte mal zeigen, wie der Automat funktioniert? 2. Unsere Ehe funktioniert nicht mehr.",,
B1,sich fürchten,,korkmak,"fürchtet, fürchtete, hat gefürchtet",Verb,Sie fürchtet sich vor Schlangen.,,
B1,Fußgänger,der,yaya,"die Fußgängerin, -nen",Nomen,- Dieser Weg ist nur für Fußgänger.,,
B1,Fußgängerzone,die,yaya bölgesi,-n,Nomen,Wir treffen uns um 15 Uhr in der Fußgängerzone.,,
B1,füttern,,"beslemek, yem vermek","füttert, fütterte, hat gefüttert",Verb,"Es ist im Zoo nicht erlaubt, die Tiere zu füttern.",,
B1,Galerie,die,galeri,-n,Nomen,Diese Galerie ist sehr interessant.,,
B1,Gang,der,"koridor, geçit, vites",¨-e,Nomen,"1. Wir warten draußen im Gang. ( → D, CH: Korridor; D: Flur) 2. Schalten Sie bitte jetzt in den dritten Gang. 3. Was möc",,
B1,gar,,pişmiş,,Sonstiges,1. Die Kartoffeln sind noch nicht gar. 2. Du räumst nie dein Zimmer auf. – Das ist gar nicht wahr.,,
B1,garantieren,,garanti etmek,"garantiert, garantierte, hat garantiert",Verb,"Ich kann Ihnen nicht garantieren, dass das Gerät nächste Woche fertig ist.",,
B1,Garantie,die,garanti,,Nomen,Auf die Waschmaschine haben Sie ein Jahr Garantie.,,
B1,Garderobe,die,vestiyer,-n,Nomen,1. Die Mäntel bitte an der Garderobe abgeben.,,
B1,Gas,das,gaz,,Nomen,1. Wir kochen mit Gas. 2. Gib Gas! Die Ampel ist grün.,,
B1,Gasthaus,das,"han, lokanta",¨-er (A),Nomen,Gehen wir noch in ein Gasthaus ein Bier trinken?,,
B1,Gaststätte,die,"lokanta, restoran",-n (D),Nomen,Ich arbeite seit einem Monat in einer Gaststätte.,,
B1,Gebäude,das,bina,-,Nomen,In diesem Gebäude sind nur Büros.,,
B1,Gebäck,das,"hamur işi, çörek",,Nomen,Das Gebäck ist ganz frisch.,,
B1,Gebiet,das,"bölge, alan",-e,Nomen,1. In diesem Gebiet gibt es kaum Industrie. 2. Die Zeitschrift berichtet regelmäßig über Fortschritte auf dem Gebiet der,,
B1,Gebirge,das,"dağlık bölge, sıradağlar",,Nomen,Wir haben unseren Urlaub im Gebirge verbracht.,,
B1,geboren werden,,doğmak,"wird geboren, wurde geboren, ist geboren worden",Verb,Wann und wo sind Sie geboren?,,
B1,gebrauchen,,kullanmak,"gebraucht, gebrauchte, hat gebraucht",Verb,1. Wir können diese Möbel gut gebrauchen. 2. Ich habe den Wagen gebraucht gekauft. 3. Ich suche eine gebrauchte Waschmas,,
B1,Gebrauchsanweisung,die,"kullanma talimatı, kullanım kılavuzu",-en,Nomen,Lesen Sie bitte zuerst die Gebrauchsanweisung.,,
B1,Gebühr,die,"ücret, harç",-en,Nomen,Die Gebühr liegt bei 60 Euro.,,
B1,Geburt,die,doğum,-en,Nomen,Wir gratulieren zur Geburt eures Kindes!,,
B1,Gedicht,das,şiir,-e,Nomen,Kennst du ein schönes Gedicht?,,
B1,Geduld,die,sabır,,Nomen,Bitte haben Sie etwas Geduld.,,
B1,geehrt,,"sayın, saygıdeğer",,Sonstiges,"Sehr geehrte Damen und Herren, …",,
B1,geeignet,,"uygun, elverişli",,Sonstiges,Dieses Spiel ist nicht für Kinder unter drei Jahren geeignet.,,
B1,Gefahr,die,tehlike,-en,Nomen,Betreten der Baustelle auf eigene Gefahr.,,
B1,sich etwas gefallen lassen,,"razı olmak, katlanmak","lässt sich etwas gefallen, ließ sich etwas gefallen, hat sich etwas gefallen lassen",Verb,Das würde ich mir nicht gefallen lassen.,,
B1,Gefängnis,das,hapishane,-se,Nomen,Er wurde zu fünf Jahren Gefängnis verurteilt.,,
B1,Gefühl,das,"duygu, his",-e,Nomen,"Ich glaube, ich schaffe die Prüfung. Ich habe ein gutes Gefühl.",,
B1,Gegner,der,"rakip, muhalif",,Nomen,- 1. Sie ist eine Gegnerin von Tierversuchen. 2. Die Mannschaft aus Frankreich war ein sehr starker Gegner.,,
B1,Gegend,die,"bölge, civar",-en,Nomen,1. Der Schwarzwald ist eine sehr schöne Gegend. 2. Die Schule muss hier in der Gegend sein.,,
B1,Gegensatz,der,"zıtlık, karşıtlık",¨-e,Nomen,1. Diese beiden Meinungen stehen in starkem Gegensatz zueinander. 2. Im Gegensatz zu ihm ist sein Vater ziemlich klein.,,
B1,Gegenstand,der,"nesne, eşya",¨-e,Nomen,1. Ich schließe meine persönlichen Gegenstände im Schwimmbad lieber in ein Fach ein. 2. Eine Durchsage der Polizei: Auf ,,
B1,Geheimnis,das,sır,-se,Nomen,Das kann ich dir nicht sagen. Das ist ein Geheimnis.,,
B1,geheim,,gizli,,Sonstiges,Das ist geheim. Du darfst es niemandem sagen.,,
B1,Gehsteig (D,der,kaldırım,A) → CH: Trottoir,Nomen,Das Fahrradfahren auf dem Gehsteig ist nicht erlaubt.,,
B1,Geldautomat,der,"bankamatik, ATM","-en (D) → A, CH: Bancomat/Bankomat",Nomen,Ich hole noch Geld vom Geldautomaten.,,
B1,Gelegenheit,die,fırsat,-en,Nomen,"Das Fest ist eine gute Gelegenheit, unsere Freunde zu sehen.",,
B1,gelingen,,başarılı olmak,"gelingt, gelang, ist gelungen",Verb,"Es ist mir gelungen, meinen Chef zu überzeugen.",,
B1,gelten,,geçerli olmak,"gilt, galt, hat gegolten",Verb,1. Mein Pass gilt noch ein Jahr. 2. Bitte diesen Zettel gut aufheben: Er gilt als Garantie.,,
B1,gemeinsam,,"ortak, birlikte",,Sonstiges,1. Du musst die Wohnung renovieren? Ich helfe dir. Wir können das gemeinsam machen. 2. Wir benutzen die Garage gemeinsam,,
B1,Gemeinschaft,die,topluluk,-en,Nomen,Rauchen ist in den Gemeinschafts-räumen nicht erlaubt.,,
B1,genauso,,"aynen, tıpkı",,Sonstiges,Katarina sieht genauso aus wie ihre Schwester.,,
B1,genehmigen,,"onaylamak, izin vermek","genehmigt, genehmigte, hat genehmigt",Verb,Mein Chef hat mir sechs Wochen Urlaub genehmigt.,,
B1,Generation,die,"nesil, kuşak",-en,Nomen,In diesem Haus wohnen drei Generationen zusammen.,,
B1,genießen,,"tadını çıkarmak, keyfini sürmek","genießt, genoss, hat genossen",Verb,"1. Er kann das Essen leider nicht genießen, weil es zu scharf ist. 2. Sie hat eine gute Ausbildung genossen.",,
B1,genügen,,"yetmek, kafi gelmek","genügt, genügte, hat genügt",Verb,Wie viele Zimmer brauchen Sie? – Mir genügt eine 2-Zimmer-Wohnung.,,
B1,gerecht,,adil,,Sonstiges,Lass uns den Kuchen gerecht verteilen.,,
B1,gering,,"az, düşük",,Sonstiges,"1. Unsere Mannschaft hatte nur eine geringe Chance. 2. Wenn Sie ein geringes Einkommen haben, zahlen Sie nur wenig Steue",,
B1,gern/gerne,,"seve seve, memnuniyetle",,Sonstiges,1. Ich helfe Ihnen gern. 2. Kaffee oder Tee? – Ich möchte lieber einen Tee. 3. Am liebsten trinke ich Kaffee.,,
B1,gesamt-/Gesamt-,,"toplam, bütün",,Sonstiges,"1. Ich habe meine gesamten Bücher verschenkt. 2. z. B. Gesamtgewicht, Gesamtsumme",,
B1,geschehen,,"olmak, gerçekleşmek","geschieht, geschah, ist geschehen",Verb,Vielen Dank für Ihre Hilfe. – Gern geschehen.,,
B1,geschieden,,boşanmış,,Sonstiges,Ich bin seit drei Jahren geschieden.,,
B1,Geschlecht,das,cinsiyet,-er,Nomen,Bitte kreuzen Sie an: „Geschlecht: weiblich/männlich“.,,
B1,Geschmack,der,"tat, lezzet",,Nomen,Ich möchte bitte Kaugummi mit Erdbeergeschmack.,,
B1,Geschwindigkeit,die,hız,-en,Nomen,Das Auto fuhr mit zu hoher Geschwindigkeit.,,
B1,Geschwindigkeitsbeschränkung,die,hız sınırı,-en,Nomen,Bitte beachten Sie die Geschwindigkeitsbeschränkungen.,,
B1,Gesellschaft,die,"toplum, şirket",-en,Nomen,1. Er will die Gesellschaft verändern. 2. Meine Frau arbeitet bei einer Versicherungsgesellschaft. 3. Ich fühle mich in ,,
B1,Gesetz,das,"kanun, yasa",-e,Nomen,Das Parlament hat ein neues Gesetz beschlossen.,,
B1,gespannt,,"meraklı, heyecanlı",,Sonstiges,"Ich bin gespannt, wer bei diesem Spiel gewinnt.",,
